<<<<<<< HEAD
table_name,companies_id,additional_specs,aoi_inspection,awards,box_build_assembly,burn_in_testing,business_info.company_id,business_info.id,business_info.min_order_qty,business_info.payment_terms,business_info.production_lead_time,business_info.prototype_lead_time,cable_harness_assembly,certificate_number,certification_type,city,clean_room_class,companies.annual_revenue_range,companies.company_name,companies.created_at,companies.dba_name,companies.description,companies.domain,companies.employee_count_range,companies.id,companies.is_active,companies.is_verified,companies.key_differentiators,companies.last_verified_date,companies.logo_url,companies.slug,companies.updated_at,companies.website_url,companies.year_founded,company_id,company_name,conformal_coating,consigned_services,country,created_at,data_confidence,design_services,domain,employees_at_location,engineering_support_hours,expiration_date,facility_name,facility_size_sqft,facility_type,finest_pitch_capability,flying_probe_testing,high_volume_production,id,industry_name,is_primary,is_specialization,issued_date,issuing_body,key_capabilities,key_differentiators,last_verified_date,latitude,lead_free_soldering,location,longitude,low_volume_production,max_pcb_layers,max_pcb_size_inches,medium_volume_production,notable_customers,notable_projects,pcb_assembly_fine_pitch,pcb_assembly_mixed,pcb_assembly_smt,pcb_assembly_through_hole,potting_encapsulation,prototyping,research_date,research_notes,rush_orders,sales_territory,scope,smallest_component_size,state,status,street_address,supply_chain_management,testing_environmental,testing_functional,testing_ict,testing_rf_wireless,turnkey_services,twentyfour_seven,updated_at,verification_data.company_id,verification_data.created_at,verification_data.data_confidence,verification_data.has_logo,verification_data.id,verification_data.internal_notes,verification_data.is_featured_partner,verification_data.profile_completeness,verification_data.public_description,verification_data.recommended_by,verification_data.updated_at,verification_data.venkel_relationship,verification_data.verification_date,verification_data.verification_method,verification_data.verified_by,website,website_url,x_ray_inspection,years_experience,zip_code
business_info,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA; global where applicable,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,Varies by program,Net 30,4-8 weeks,2-4 weeks,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,Global support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,India and global automotive OEMs,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,No minimum,Net 30,4-8 weeks,2-4 weeks,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,8AM-6PM CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA and international,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,No minimum,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,,,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,No minimum,Net 30,3-6 weeks,1-2 weeks,,,,,,,Rocket EMS,,,,,,,,,,,,,,,,,Rocket EMS,,,,,,,,,8AM-6PM PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-8 weeks,2-4 weeks,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,Global support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,3059be66-cc01-48ed-92f5-879d4939567e,,,,,,3059be66-cc01-48ed-92f5-879d4939567e,,,Net 30,,,,,,,,,Manufacturing Services Inc.,,,,,,,,,,,,,,,,,Manufacturing Services Inc.,,,,,,,,,8AM-5PM PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,,,Net 30,4-8 weeks,2-4 weeks,,,,,,,SVTronics,,,,,,,,,,,,,,,,,SVTronics,,,,,,,,,8AM-6PM CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,,,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,4-8 weeks,2-4 weeks,,,,,,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,8AM-5PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,,,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,4-8 weeks,2-4 weeks,,,,,,,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,,Data Electronic Devices (DataED),,,,,,,,,8AM-6PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-6 weeks,2-3 weeks,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,8AM-5PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,4-8 weeks,2-4 weeks,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,8AM-6PM CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,4-8 weeks,2-4 weeks,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,8AM-6PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,North America,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-6 weeks,2-3 weeks,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,8AM-6PM CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,4-8 weeks,2-4 weeks,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,8AM-6PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-6 weeks,2-4 weeks,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,8AM-5PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,4-8 weeks,2-4 weeks,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,Global engineering support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-8 weeks,2-4 weeks,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,8AM-5PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,8-12 weeks,4-6 weeks,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,8AM-5PM EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,222df61b-dcce-4db4-8203-0648037249c8,,,,,,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,Visual Communications Company,,,,,,,,,,,,,,,,,Visual Communications Company,,,,,,,,,8AM-5PM PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-8 weeks,2-4 weeks,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,8AM-5PM CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,FALSE,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,FALSE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,2025‑09‑23,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,FALSE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T17:59:35.955Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,6/13/2024,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,FALSE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2025-09-23T18:14:18.950Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,FALSE,,,,,,,,TRUE,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,FALSE,,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,2025-09-23T18:19:35.330Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,FALSE,,,,,,,,FALSE,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,FALSE,,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,FALSE,,,TRUE,,,FALSE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-09-23T18:22:32.420Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,FALSE,,,,,,,,FALSE,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,FALSE,,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,FALSE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,2025-09-23T18:23:40.835Z,,,,,,,,,,,,,,,,,,,,
capabilities,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,TRUE,,,,,,,,TRUE,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,Sanmina Corporation,,FALSE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2025-09-23T18:31:17.508Z,,,,,,,,,,,,,,,,,,,,
capabilities,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,TRUE,,,,,,,,TRUE,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,Danlaw Electronics Assembly & Logistics (DEAL),,FALSE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2025-09-23T18:33:45.631Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2025-09-23T18:47:46.076Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,,TRUE,,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T18:49:09.140Z,,,,,,,,,,,,,,,,,,,,
capabilities,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,TRUE,,,,,,,,FALSE,,,,,,Rocket EMS,,,,,,,,,,,,,,,,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,Rocket EMS,,TRUE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,2025-09-23T18:56:05.391Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2025-09-23T19:00:45.237Z,,,,,,,,,,,,,,,,,,,,
capabilities,3059be66-cc01-48ed-92f5-879d4939567e,,,,TRUE,,,,,,,,FALSE,,,,,,Manufacturing Services Inc.,,,,,,,,,,,,,,,,3059be66-cc01-48ed-92f5-879d4939567e,Manufacturing Services Inc.,,TRUE,,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,2025-09-23T19:09:39.449Z,,,,,,,,,,,,,,,,,,,,
capabilities,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,TRUE,,,,,,,,TRUE,,,,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2025-09-23T19:12:08.250Z,,,,,,,,,,,,,,,,,,,,
capabilities,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,TRUE,,,,,,,,TRUE,,,,,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,93d49512-c63a-4786-a3e5-6fdb2c96f309,"Z-AXIS, Inc. (Bear Power Supplies)",,TRUE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T19:13:27.614Z,,,,,,,,,,,,,,,,,,,,
capabilities,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,TRUE,,,,,,,,TRUE,,,,,,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,6d39f857-547f-403c-9aaf-8f0e8d53ccca,Data Electronic Devices (DataED),,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2025-09-23T19:15:31.701Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,FALSE,,,,,,,,FALSE,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,TRUE,,,,FALSE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,2025-09-23T19:13:39.313Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,FALSE,,,,,,,,FALSE,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,FALSE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,FALSE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2025-09-23T19:29:06.353Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,TRUE,,,,FALSE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2025-09-23T19:29:15.153Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,FALSE,,,,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,FALSE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2025-09-23T19:33:30.079Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,FALSE,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,TRUE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T19:33:37.465Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2025-09-23T19:35:16.895Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,FALSE,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,TRUE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T19:41:21.609Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2025-09-23T19:41:28.748Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T19:49:29.529Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,FALSE,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,FALSE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,FALSE,,,TRUE,,,TRUE,,,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2025-09-23T19:49:37.031Z,,,,,,,,,,,,,,,,,,,,
capabilities,222df61b-dcce-4db4-8203-0648037249c8,,,,TRUE,,,,,,,,FALSE,,,,,,Visual Communications Company,,,,,,,,,,,,,,,,222df61b-dcce-4db4-8203-0648037249c8,Visual Communications Company,,FALSE,,,,TRUE,,,,,,,,,,FALSE,,,,,,,,,9/23/2025,,FALSE,,,TRUE,,,TRUE,,,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T19:50:57.574Z,,,,,,,,,,,,,,,,,,,,
capabilities,,,,,TRUE,,,,,,,,TRUE,,,,,,MCL Industries,,,,,,,,,,,,,,,,,MCL Industries,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,9/23/2025,,TRUE,,,TRUE,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,2025-09-23T19:51:03.167Z,,,,,,,,,,,,,,,,,,,,
certifications,,,,,,,,,,,,,,,ISO9001,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quality management systems for electronics manufacturing,,,Active,,,,,,,,,2025-09-23T17:01:34.427Z,,,,,,,,,,,,,,,,,,,,
certifications,,,,,,,,,,,,,,,ISO13485,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medical device manufacturing,,,Active,,,,,,,,,2025-09-23T17:01:34.427Z,,,,,,,,,,,,,,,,,,,,
certifications,,,,,,,,,,,,,,,AS9100,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerospace and defense manufacturing,,,Active,,,,,,,,,2025-09-23T17:01:34.427Z,,,,,,,,,,,,,,,,,,,,
